,c1,c2,resume_skill_text
6541,6.1823263,-38.30795,keen
6542,-35.307987,-15.038393,meticulous
6543,3.1062012,-31.72695,evident
6544,-9.162678,-49.6828,resolves
6545,-0.04345852,-41.315052,responds
6546,-2.1091917,-57.873085,investigative
6547,-14.7207,-38.88457,recommendation
6548,36.301487,5.004857,dock
6549,67.72791,-16.693178,peak
6550,28.014977,-22.634771,package
6551,2.8307848,28.230017,handler
6552,-26.935728,-43.04448,participates
6553,-3.744516,-43.661427,decisions
6554,65.7414,-24.000559,gaining
6555,34.676327,-28.759392,boarded
6556,-27.175774,-43.5865,conducts
6557,-34.500584,-4.860192,assessments
6558,4.3371162,-20.139751,equivalent
6559,0.42845547,-32.994392,explain
6560,-5.516534,-13.747804,appropriately
6561,9.569664,34.600456,workload
6562,-29.364199,-31.029766,informational
6563,10.464428,-25.78506,preferred
6564,-53.434853,-49.81458,concurrently
6565,-32.131485,-31.768082,influencing
6566,-32.849518,-6.8540535,feasibility
6567,53.751717,-1.427354,loans
6568,52.261665,0.5054961,creditors
6569,7.9425535,-43.944546,aid
6570,-39.76343,-10.107833,certify
6571,28.851486,-9.318388,excessive
6572,60.449406,-19.616264,borrowing
6573,-6.132567,-46.864544,agreements
6574,-18.321476,14.029005,categorizing
6575,-0.5355288,-33.25644,announcements
6576,28.526617,-51.24292,phases
6577,55.76084,-43.463177,firing
6578,22.149189,-9.670162,hunting
6579,42.820366,-36.68436,housing
6580,-7.980823,9.497297,movers
6581,8.061233,-34.951046,feel
6582,6.5325017,-35.553513,excited
6583,2.1363714,-39.476128,prospect
6584,5.442292,-34.46608,seeing
6585,-3.1530352,-21.679361,equal
6586,-4.5038705,-21.702166,affirmative
6587,-11.587034,12.375714,transferable
6588,-4.241661,-78.47599,fundraiser
6589,55.541103,-49.287434,counts
6590,43.134003,-17.273222,merchandise
6591,12.135554,0.06343102,cellular
6592,13.872758,20.822378,defective
6593,-41.635704,-40.013935,caption
6594,20.11103,0.641409,listings
6595,38.47035,-65.89291,white
6596,-42.979507,-37.396797,printing
6597,-50.997772,-29.985815,classroom
6598,-10.098948,5.6180673,utilized
6599,-53.90034,-25.920135,enrolled
6600,-19.98849,-63.77031,treasurer
6601,-11.975838,-67.33363,chaired
6602,-5.651141,-74.265755,charitable
6603,-4.228692,-78.4359,fundraisers
6604,55.964516,-30.359398,fund
6605,-13.419176,-15.441984,pertaining
6606,-4.7976446,18.879025,corporates
6607,-0.4343291,-0.6727049,efficiencies
6608,-11.240997,16.339436,generalist
6609,-49.059715,-25.173325,geography
6610,54.81565,-27.458033,portfolio
6611,33.13344,-37.005257,territory
6612,-19.567675,-49.40833,designated
6613,-5.1182594,-15.853708,geographical
6614,67.719604,-15.729068,reach
6615,27.155771,-30.492947,rolled
6616,26.728544,-36.88776,half
6617,-33.121227,-51.682056,exercise
6618,3.3428874,-10.761972,measuring
6619,-20.994001,-19.421247,sanctity
6620,-0.50150084,-2.763976,employing
6621,-1.5371284,2.0236487,streamlined
6622,39.40552,13.250881,encompassing
6623,47.742344,20.86784,gamut
6624,66.76979,23.25455,degrees
6625,2.7509196,2.0976868,attrition
6626,29.50148,-64.77918,drew
6627,-43.778484,-15.525205,remedial
6628,-35.903347,-27.616049,achievement
6629,11.4332285,36.719093,absenteeism
6630,-4.5804257,-34.264317,opinions
6631,8.461634,-32.940086,fun
6632,25.4671,-57.194942,celebrating
6633,-16.23833,-55.25597,festivals
6634,-3.5372553,-17.775324,pinpoint
6635,26.231697,-29.040041,plug
6636,23.742428,-31.71504,ring
6637,37.67636,-35.671814,fence
6638,28.924686,17.342115,exits
6639,-41.65014,-43.643253,directed
6640,-38.387863,-17.374113,demeanor
6641,29.971405,-36.876766,overtime
6642,14.087255,-48.5903,calmed
6643,28.378826,-17.872366,rapidly
6644,15.683378,-57.494453,conflicts
6645,23.256075,-16.204042,prevent
6646,1.1901774,-9.611639,rely
6647,37.173492,-58.117435,qualify
6648,-36.664795,-62.046562,doctors
6649,4.3622475,18.60999,calculating
6650,45.010887,-2.4836326,retirees
6651,29.620697,34.45089,outbound
6652,10.872585,12.074071,corrections
6653,-12.92558,-52.28037,commencement
6654,-17.685642,-40.635994,educate
6655,-45.480614,-46.0244,entitled
6656,12.902977,-32.847973,beyond
6657,-46.570168,-19.441364,mentored
6658,-46.059944,-28.92688,etiquette
6659,-20.472343,-62.32868,assistant
6660,57.809586,14.198565,population
6661,-21.405624,-59.97912,secretaries
6662,54.2073,-26.910528,diversified
6663,-11.773087,-19.851816,requiring
6664,37.013847,-15.313823,distributes
6665,2.0432315,13.269523,assembles
6666,-38.66148,-8.446242,verified
6667,1.1547683,-51.86297,appeal
6668,-5.8988433,-29.422188,recognized
6669,52.1656,-19.674173,buying
6670,-15.27819,-7.0278225,arranged
6671,3.882238,-47.988186,ordered
6672,33.044243,25.458311,receipts
6673,1.8126184,-22.254765,extreme
6674,-7.8386617,-36.997482,advocate
6675,1.2090207,-57.97676,jurisdiction
6676,4.20141,-53.556355,awaiting
6677,-6.183541,-14.712593,satisfactorily
6678,23.881323,-32.078873,turned
6679,-15.474901,-9.78188,translator
6680,-14.855288,-9.896276,translate
6681,23.378061,0.21418205,advertisement
6682,-8.848696,-1.9850703,aligning
6683,-22.26525,-21.547255,commitments
6684,-25.327673,-26.907587,inspires
6685,67.72271,-15.784527,reaching
6686,-14.03472,20.291811,shortlisting
6687,17.615343,-12.977921,vacancies
6688,-31.529411,-15.97469,refreshing
6689,-46.47202,-16.429728,trainings
6690,43.1547,-53.30504,travelling
6691,-55.99724,-29.708406,grade
6692,54.709587,-23.08737,stakes
6693,25.7003,-25.805075,placing
6694,50.06857,-9.484035,bulldozers
6695,61.431156,-9.681819,road
6696,-50.427776,-25.186308,graders
6697,13.634223,-40.79194,heavy
6698,4.706427,-15.780001,earth
6699,44.109085,61.549767,grub
6700,34.489464,-37.880127,strip
6701,-1.2172327,7.841233,excavate
6702,-15.284428,17.767738,backfill
6703,40.429462,-7.893181,stockpile
6704,26.428003,-31.375439,push
6705,-11.725264,16.939426,scraper
6706,47.476288,-9.980026,tractor
6707,-12.424061,13.127802,crawler
6708,25.264559,-55.713753,marked
6709,-41.094105,-12.814683,certificates
6710,-6.1151657,43.410946,209458
6711,23.950293,-47.443665,nightly
6712,-26.084232,16.196993,macros
6713,-22.679585,-23.89423,satisfy
6714,7.2173357,-34.27398,knows
6715,-12.841275,0.8508751,adapts
6716,3.1926253,-24.174639,unexpected
6717,-24.539085,-13.826559,ambiguity
6718,26.45781,-31.257141,pushing
6719,25.26322,-65.471954,gift
6720,-10.0743685,-8.147396,correspond
6721,22.77418,7.736048,prepaid
6722,-10.704907,26.345465,rued
6723,-15.217721,38.00972,mantain
6724,-10.381888,-58.855362,english
6725,-10.255901,-59.115665,spanish
6726,8.620686,-74.168594,campaign
6727,-2.1750062,-16.18832,locate
6728,-5.5534277,-57.032856,fraud
6729,-18.726147,-20.862225,comply
6730,-6.7143216,28.258787,ans
6731,56.107773,-28.117174,investments
6732,-27.46652,39.734684,higer
6733,-0.44080684,-8.867193,necessities
6734,63.218906,9.607315,total
6735,49.602646,3.5459108,dividend
6736,-7.920898,-50.174988,settle
6737,-24.76718,-41.045086,administer
6738,-7.096447,-44.471966,petty
6739,-22.24957,-0.0054320954,assign
6740,-12.066275,-25.2123,proposing
6741,-8.755878,-4.628391,transformed
6742,39.52308,21.858578,allocation
6743,-3.120151,-56.98066,investigating
6744,16.505297,-9.552995,inefficiencies
6745,-14.223933,-25.624027,reforms
6746,-9.01014,-4.355119,transforming
6747,4.670036,-17.70688,upon
6748,-3.4875574,-18.16611,precise
6749,1.8068924,-31.712431,understandable
6750,28.95966,-37.651367,breaking
6751,-17.436956,18.890448,newbies
6752,-9.716417,-48.657104,amicable
6753,29.482428,8.006885,bottle
6754,28.90649,-32.856552,necks
6755,-1.6552771,18.495085,dashboard
6756,-15.128392,-9.910512,translating
6757,40.94663,-21.786543,cable
6758,-31.593681,12.816017,peripherals
6759,-41.06159,-1.5666293,logics
6760,-23.829998,-35.049942,reinforce
6761,-25.173906,-25.722898,esteem
6762,3.4747572,-38.975197,optimistic
6763,-34.85188,-19.746405,thinker
6764,-4.427261,-20.643246,irrespective
6765,62.80721,-29.958788,dollar
6766,-37.055984,-36.980656,catalogue
6767,-1.8702087,36.344723,requisitions
6768,-19.511118,-18.397942,adhere
6769,22.953825,-28.072721,handed
6770,51.326725,-18.617348,buyers
6771,0.9056175,-46.254395,seek
6772,-38.412148,25.243773,liaise
6773,14.912193,3.3538198,instant
6774,26.601313,-49.494545,spend
6775,-7.8595953,-4.203321,handedly
6776,31.577814,6.393397,box
6777,-9.024717,-14.907733,mechanism
6778,38.884922,-44.669468,regions
6779,31.581474,6.4417686,boxes
6780,-3.3225951,32.087162,achievers
6781,62.72679,-30.065756,currency
6782,52.770702,-21.017513,purchased
6783,17.943123,-26.74042,capitalized
6784,-10.911048,-73.33745,entity
6785,-21.34992,-26.819756,importance
6786,-47.366066,-39.302204,journal
6787,1.389756,-45.025787,urgent
6788,14.433731,13.349607,replying
6789,-35.048435,-28.875328,exemplary
6790,-26.948437,-59.378345,consultant
6791,-26.658152,-14.4086685,possessing
6792,42.61863,-53.406776,journey
6793,34.185608,-53.16192,competitor
6794,-11.621756,-5.1378183,unified
6795,-22.444529,9.873456,scalability
6796,-0.46747857,-69.15633,representatives
6797,-18.9037,-12.106915,milestones
6798,-23.364754,9.491086,usability
6799,-21.310778,26.700817,practicum
6800,60.899734,-25.369205,marketplace
6801,-0.42504647,-0.65729684,synergies
6802,18.01346,-62.604202,launched
6803,-6.7100544,6.725831,responders
6804,11.25256,-8.783045,centered
6805,-14.661259,2.5530565,contextual
6806,-11.354433,9.24027,personas
6807,-32.277443,-0.25893492,measurement
6808,-17.81335,-14.40003,hybrid
6809,-13.380942,-41.977863,consult
6810,14.005034,-21.262758,offerings
6811,8.089238,-21.94838,notable
6812,6.7381077,-34.43728,understands
6813,66.66853,5.5486026,v
6814,17.975338,-41.1316,replacing
6815,29.598623,13.462585,disposed
6816,47.146893,-21.346407,mart
6817,13.155948,-53.61884,encounter
6818,54.976513,-18.53772,leased
6819,-9.8541355,-38.20577,encouraging
6820,-33.912395,-27.505167,advancement
6821,-17.91977,35.739292,yrs
6822,51.025337,-20.318022,sells
6823,47.257042,-15.189391,electronics
6824,8.5389595,0.75860864,computers
6825,10.590087,-17.372923,presently
6826,7.9330287,-20.34546,broadly
6827,-12.428177,5.8627343,leveraging
6828,48.600666,1.9561878,deferred
6829,-0.35226524,-15.410246,distinct
6830,-4.0338116,-23.287067,elaborate
6831,23.701927,-4.0000544,mix
6832,-4.1028566,-4.3542166,enables
6833,21.558653,9.776879,balance
6834,47.681587,10.783231,fiscal
6835,12.122951,-11.223052,limit
6836,-7.1393137,-16.362434,involve
6837,15.122203,37.99738,receivable
6838,0.5781679,-16.656788,variant
6839,21.551369,-47.70192,periods
6840,-29.0696,-5.6083765,extensively
6841,60.671715,-9.325389,route
6842,48.253204,-27.997412,niche
6843,-19.388647,-36.814705,undertake
6844,1.7260553,-23.568766,exceptions
6845,58.153236,8.606914,worth
6846,54.484703,-25.16562,holdings
6847,51.799088,-0.29997578,defaulted
6848,-10.927131,-23.378447,approving
6849,55.57858,-1.1768533,foreclosure
6850,55.675003,-1.1476382,foreclosures
6851,-19.152885,32.765438,047
6852,-58.33301,-5.447109,21st
6853,-6.0901585,-29.626139,recognize
6854,-32.12727,-12.612587,timeliness
6855,51.14688,-27.655422,corporations
6856,46.454086,5.7374997,taxable
6857,0.72588414,18.900541,apportionment
6858,8.381202,0.88332343,computing
6859,27.218678,-34.912106,forwards
6860,52.68076,-11.868095,earnings
6861,11.197715,7.9704113,adjustments
6862,-12.364465,-61.95886,joint
6863,13.467958,-68.45886,force
6864,37.33683,-51.45696,pools
6865,44.720257,-1.1047258,savings
6866,52.334282,-20.10299,buy
6867,13.489132,-15.656933,ensured
6868,18.074032,-53.09092,eased
6869,-31.835157,-2.7107277,standardized
6870,46.894447,4.101931,taxes
6871,-13.757577,-35.284996,imposed
6872,53.548927,-25.398287,subsidiaries
6873,9.186746,-20.618282,dual
6874,-4.9874477,-61.387478,boycott
6875,17.783869,-16.385897,affected
6876,3.106962,-29.338978,difference
6877,-11.970285,35.2394,proforma
6878,-9.993454,-8.110815,corresponding
6879,11.022874,7.273081,adjust
6880,36.338314,23.79793,disbursements
6881,-33.961517,-35.805298,historical
6882,-10.717766,17.269821,misapplication
6883,-17.112558,11.245433,ledger
6884,21.530762,9.886761,balanced
6885,6.3555055,-51.609303,audiences
6886,32.861923,-50.269455,winning
6887,-29.618866,-22.526405,competence
6888,-28.155363,-21.641071,ethic
6889,41.32299,-0.6918718,incentive
6890,-12.996648,-22.905718,amendments
6891,-2.5543418,-24.470291,alternatives
6892,33.736572,-14.449247,competitiveness
6893,-2.2796211,-75.00577,contribution
6894,51.54466,17.268764,minimum
6895,46.935184,1.8490888,fee
6896,-19.770254,-23.65857,realization
6897,36.38956,23.79875,disbursement
6898,16.337889,18.85871,wire
6899,-27.505981,1.1142834,modeling
6900,70.46141,-26.455484,treasury
6901,-23.540358,-65.87967,trustees
6902,38.40905,34.79209,actuaries
6903,31.986443,-15.599121,domestic
6904,-23.60244,-65.92078,trustee
6905,19.623722,-28.43954,keeper
6906,3.5661218,20.15566,actuary
6907,-5.5469227,-63.025497,participant
6908,-61.496098,-24.178318,honors
6909,-5.654815,11.693341,redesigning
6910,9.849091,-15.916852,domestically
6911,-5.4113126,-29.322716,internationally
6912,0.1755373,-27.865156,solid
6913,-42.2423,-43.094917,directing
6914,-0.8685362,-37.74881,privately
6915,33.847538,-4.694794,carbonated
6916,33.747776,-4.707219,beverages
6917,2.6956315,13.355382,installer
6918,42.67184,-37.05257,residential
6919,44.325787,-40.39842,headquarters
6920,52.699615,1.2712672,bankruptcy
6921,26.750443,-12.988649,elimination
6922,46.620617,-17.075651,manufacturer
6923,-8.494662,-23.006895,issuing
6924,4.0343575,25.945322,outsourcing
6925,60.956585,-37.76473,plants
6926,15.82412,-35.164845,closer
6927,8.380033,-38.949043,ill
6928,22.780838,-53.828476,lived
6929,38.62385,-38.815006,near
6930,27.128685,-5.1737423,sodium
6931,-16.477179,18.38043,silicate
6932,61.550434,-9.632587,highway
6933,39.957214,-32.88979,glass
6934,-9.048254,-6.4342203,spheres
6935,-19.2481,-64.87646,officer
6936,-59.45849,-6.1161847,7th
6937,13.039883,2.3630142,telecom
6938,-26.699743,17.628372,computable
6939,-23.644577,-23.665869,desire
6940,5.3656406,-29.495773,sting
6941,9.393352,14.691661,sted
6942,19.44156,-27.642231,saving
6943,25.189049,-12.388092,dismantling
6944,-5.7210693,11.610018,reconfiguring
6945,-1.3477324,-11.109541,comparing
6946,-2.1920965,-1.6565849,testers
6947,-12.319662,-11.201922,definition
6948,3.3861613,-18.924944,meaning
6949,39.23973,-19.353971,linking
6950,-27.339998,14.514891,pdf
6951,-35.886673,-7.487694,validated
6952,9.975704,-8.263951,trend
6953,-47.25624,-25.868357,comparative
6954,-13.150296,-52.376873,keynote
6955,28.959032,-42.915318,opened
6956,-31.941721,-6.052046,evaluated
6957,-12.083114,6.858627,localization
6958,27.649601,-30.645712,rolling
6959,18.256706,2.4870408,telemarketing
6960,2.276881,-61.00831,press
6961,1.5606227,-6.1185846,licenses
6962,2.3928745,-39.56439,prospects
6963,-47.830734,-25.923428,linguistics
6964,-41.33295,-1.3413209,modal
6965,-8.04161,-0.33815736,equip
6966,-16.224741,33.728825,ment
6967,-38.68887,-15.991751,punctual
6968,-39.646828,-18.534962,honest
6969,-39.08615,-24.495956,hi
6970,-20.978266,10.321915,throughput
6971,-2.6734526,-45.7701,persuade
6972,-15.959032,27.27023,propitiatory
6973,-37.1434,-60.550205,physician
6974,15.032723,-23.262676,contracting
6975,11.199154,8.02798,adjustment
6976,5.4302545,-71.018585,incumbent
6977,-3.2335687,-56.988804,investigate
6978,-22.870714,-3.3940861,propositions
6979,-27.202215,-2.1122007,maps
6980,26.95615,-18.658672,expansion
6981,-34.49342,-25.015978,technological
6982,-17.45942,-21.510881,safeguards
6983,-62.14185,-21.314878,awarded
6984,8.961784,-7.766424,demographics
6985,-32.2317,-12.29486,seasonality
6986,64.15546,6.7960286,margin
6987,41.203888,-1.8966956,reward
6988,0.1171689,-35.28795,ma
6989,52.65542,-11.916132,profit
6990,-0.03647103,9.028885,relocate
6991,17.62353,-69.58593,mission
6992,-9.831168,-38.28404,encourage
6993,-2.957865,28.169073,measurably
6994,-19.62382,-9.357526,solicit
6995,0.5153453,-38.880047,possibilities
6996,-47.563034,12.283092,reconcile
6997,43.468204,-36.011368,apartment
6998,4.2437663,-6.168575,complexes
6999,-29.153595,-34.414104,religious
7000,15.614035,-8.733243,oversights
7001,-4.786988,-65.23708,convention
7002,39.53654,-4.871296,bookings
7003,-6.057682,-32.087814,realistic
7004,15.026455,-23.28972,contracted
7005,-36.78189,-32.521446,architectural
7006,-13.286122,-61.99001,venture
7007,19.34257,-38.847324,subsequently
7008,12.499389,-41.513554,repeat
7009,27.083904,-18.526163,expanded
7010,7.8004208,-7.9176493,changed
7011,16.000677,23.344986,electrical
7012,44.615566,-14.736789,manufactured
7013,-18.322311,2.5757759,calibrating
7014,0.3519132,-27.798271,stellar
7015,-27.761808,27.745453,reparative
7016,17.017418,20.228579,wiring
7017,-45.611427,2.2258546,diagnostics
7018,-21.186962,10.679439,optimized
7019,6.445471,9.32733,repair
7020,6.059494,9.283155,repairs
7021,15.19172,-41.590267,generations
7022,-5.8068633,-10.890816,peripheral
7023,-47.185463,5.9128394,microscopes
7024,-16.935528,22.277401,oscilloscopes
7025,44.038662,31.110584,meters
7026,13.722851,23.871342,voltage
7027,-0.87152183,-13.042259,spectrum
7028,-33.08184,21.92078,analyzers
7029,-44.619846,-22.406107,laboratory
7030,-53.514557,-16.874014,technicians
7031,0.040895984,-70.75892,assemblies
7032,-16.14125,-11.658312,interpreted
7033,-20.58847,17.689417,blueprints
7034,-45.637745,1.9670922,diagnostic
7035,-16.467388,-20.994411,rigorous
7036,-3.3786597,13.099803,procure
7037,-29.409763,11.590976,desktops
7038,9.853518,0.29089847,laptops
7039,-0.20833732,-41.469616,responded
